time,north,up,east,speed,x,y,z
7.7599999999999225,5532.913778897411,2321.193782421725,2.624985217944214,634.7887727957464,2.624985217944214,5532.913778897411,2321.193782421725
7.779999999999922,5544.855295739381,2325.487915738052,2.6370464092610595,634.2249771660105,2.6370464092610595,5544.855295739381,2325.487915738052
7.799999999999922,5556.787445237968,2329.7748004826058,2.649129048483912,633.662073058397,2.649129048483912,5556.787445237968,2329.7748004826058
7.819999999999921,5568.7102422108155,2334.054444981297,2.6612331019385547,633.1000586913403,2.6612331019385547,5568.7102422108155,2334.054444981297
7.839999999999921,5580.62370144401,2338.3268575415254,2.6733585360225276,632.5389322870865,2.6733585360225276,5580.62370144401,2338.3268575415254
7.85999999999992,5592.527837692147,2342.592046452224,2.6855053172049828,631.9786920716912,2.6855053172049828,5592.527837692147,2342.592046452224
7.87999999999992,5604.422665678391,2346.850019983901,2.697673412026542,631.4193362750174,2.697673412026542,5604.422665678391,2346.850019983901
7.8999999999999195,5616.308200094543,2351.100786388679,2.7098627870991554,630.8608631307342,2.7098627870991554,5616.308200094543,2351.100786388679
7.919999999999919,5628.1844556011,2355.3443539003406,2.722073409105956,630.3032708763141,2.722073409105956,5628.1844556011,2355.3443539003406
7.939999999999919,5640.0514468273195,2359.580730734368,2.7343052448011207,629.7465577530305,2.7343052448011207,5640.0514468273195,2359.580730734368
7.959999999999918,5651.9091883712845,2363.8099250879854,2.7465582610097243,629.1907220059568,2.7465582610097243,5651.9091883712845,2363.8099250879854
7.979999999999918,5663.757694799965,2368.0319451402015,2.7588324246275997,628.6357618839626,2.7588324246275997,5663.757694799965,2368.0319451402015
7.999999999999917,5675.596980649281,2372.24679905185,2.771127702621194,628.0816756397122,2.771127702621194,5675.596980649281,2372.24679905185
8.019999999999918,5687.4270604241665,2376.454494965632,2.783444062027426,627.5284615296621,2.783444062027426,5687.4270604241665,2376.454494965632
8.039999999999917,5699.247948598631,2380.655041006158,2.795781469953545,626.9761178140582,2.795781469953545,5699.247948598631,2380.655041006158
8.059999999999917,5711.0596596158275,2384.848445279989,2.808139893576987,626.4246427569333,2.808139893576987,5711.0596596158275,2384.848445279989
8.079999999999917,5722.862207888109,2389.0347158756776,2.820519300145233,625.8740346261051,2.820519300145233,5722.862207888109,2389.0347158756776
8.099999999999916,5734.655607797095,2393.213860863811,2.8329196569756685,625.3242916931722,2.8329196569756685,5734.655607797095,2393.213860863811
8.119999999999916,5746.4398736937355,2397.3858882970517,2.8453409314554383,624.775412233513,2.8453409314554383,5746.4398736937355,2397.3858882970517
8.139999999999915,5758.215019898372,2401.5508062101776,2.8577830910413065,624.2273945262814,2.8577830910413065,5758.215019898372,2401.5508062101776
8.159999999999915,5769.9810607008,2405.708622620126,2.8702461032595146,623.6802368544048,2.8702461032595146,5769.9810607008,2405.708622620126
8.179999999999914,5781.7380103603355,2409.859345526032,2.8827299357056386,623.1339375045809,2.8827299357056386,5781.7380103603355,2409.859345526032
8.199999999999914,5793.485883105874,2414.002982909273,2.895234556044448,622.5884947672747,2.895234556044448,5793.485883105874,2414.002982909273
8.219999999999914,5805.224693135953,2418.139542733508,2.907759932009764,622.0439069367159,2.907759932009764,5805.224693135953,2418.139542733508
8.239999999999913,5816.954454618821,2422.269032944717,2.920306031404317,621.5001723108945,2.920306031404317,5816.954454618821,2422.269032944717
8.259999999999913,5828.675181692492,2426.3914614712467,2.9328728220996063,620.9572891915595,2.9328728220996063,5828.675181692492,2426.3914614712467
8.279999999999912,5840.386888464814,2430.5068362238476,2.9454602720357577,620.4152558842142,2.9454602720357577,5840.386888464814,2430.5068362238476
8.299999999999912,5852.089589013528,2434.6151650957163,2.958068349221382,619.8740706981132,2.958068349221382,5852.089589013528,2434.6151650957163
8.319999999999911,5863.783297386334,2438.7164559625376,2.970697021733435,619.33373194626,2.970697021733435,5863.783297386334,2438.7164559625376
8.339999999999911,5875.468027600952,2442.810716682523,2.9833462577170744,618.7942379454021,2.9833462577170744,5875.468027600952,2442.810716682523
8.35999999999991,5887.143793645183,2446.897955096454,2.996016025385521,618.255587016029,2.996016025385521,5887.143793645183,2446.897955096454
8.37999999999991,5898.810609476974,2450.978179027722,3.0087062930199147,617.7177774823679,3.0087062930199147,5898.810609476974,2450.978179027722
8.39999999999991,5910.468489024479,2455.051396282368,3.021417028969177,617.1808076723802,3.021417028969177,5910.468489024479,2455.051396282368
8.41999999999991,5922.117446186122,2459.1176146491243,3.0341482016498675,616.6446759177581,3.0341482016498675,5922.117446186122,2459.1176146491243
8.439999999999909,5933.757494830659,2463.1768418994557,3.046899779546045,616.1093805539213,3.046899779546045,5933.757494830659,2463.1768418994557
8.459999999999908,5945.388648797241,2467.2290857875987,3.0596717312091246,615.574919920012,3.0596717312091246,5945.388648797241,2467.2290857875987
8.479999999999908,5957.010921895475,2471.274354050603,3.0724640252577404,615.041292358893,3.0724640252577404,5957.010921895475,2471.274354050603
8.499999999999908,5968.624327905486,2475.3126544083716,3.085276630377603,614.5084962171427,3.085276630377603,5968.624327905486,2475.3126544083716
8.519999999999907,5980.228880577982,2479.3439945637015,3.098109515321359,613.9765298450511,3.098109515321359,5980.228880577982,2479.3439945637015
8.539999999999907,5991.824593634312,2483.3683822023236,3.110962648908452,613.4453915966168,3.110962648908452,5991.824593634312,2483.3683822023236
8.559999999999906,6003.411480766531,2487.385824992943,3.1238360000249834,612.9150798295426,3.1238360000249834,6003.411480766531,2487.385824992943
8.579999999999906,6014.989555637461,2491.3963305872803,3.1367295376235695,612.3855929052313,3.1367295376235695,6014.989555637461,2491.3963305872803
8.599999999999905,6026.558831880753,2495.39990662011,3.1496432307232043,611.8569291887821,3.1496432307232043,6026.558831880753,2495.39990662011
8.619999999999905,6038.119323100948,2499.396560709302,3.162577048409119,611.3290870489863,3.162577048409119,6038.119323100948,2499.396560709302
8.639999999999905,6049.671042873541,2503.386300455861,3.1755309598326433,610.802064858323,3.1755309598326433,6049.671042873541,2503.386300455861
8.659999999999904,6061.214004745039,2507.3691334439673,3.188504934211064,610.2758609929554,3.188504934211064,6061.214004745039,2507.3691334439673
8.679999999999904,6072.748222233027,2511.345067241015,3.201498940827488,609.7504738327261,3.201498940827488,6072.748222233027,2511.345067241015
8.699999999999903,6084.2737088262265,2515.314109397654,3.2145129490307016,609.2259017611536,3.2145129490307016,6084.2737088262265,2515.314109397654
8.719999999999903,6095.7904779845585,2519.276267447829,3.2275469282350326,608.702143165427,3.2275469282350326,6095.7904779845585,2519.276267447829
8.739999999999903,6107.2985431392035,2523.231548908818,3.2406008479202106,608.1791964364024,3.2406008479202106,6107.2985431392035,2523.231548908818
8.759999999999902,6118.797917692666,2527.179961281274,3.2536746776312286,607.6570599685986,3.2536746776312286,6118.797917692666,2527.179961281274
8.779999999999902,6130.288615018831,2531.1215120492634,3.266768386978205,607.1357321601917,3.266768386978205,6130.288615018831,2531.1215120492634
8.799999999999901,6141.770648463029,2535.056208680306,3.2798819456362436,606.615211413012,3.2798819456362436,6141.770648463029,2535.056208680306
8.8199999999999,6153.2440313420975,2538.9840586254145,3.2930153233452972,606.0954961325388,3.2930153233452972,6153.2440313420975,2538.9840586254145
